Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa14-bse-1194/isb,hum100,5,6,10,6,3,6,4,6,20,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.58
ciit/fa14-bse-1194/isb,hum110,7,2,4,10,4,1,9,8,21,46,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.44
ciit/fa14-bse-1202/isb,csc101,3,2,9,5,8,2,5,7,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa14-bse-1202/isb,eee121,9,5,4,5,8,1,7,10,23,31,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.15
ciit/fa14-bse-1202/isb,hum100,1,3,6,7,2,6,8,6,21,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.59
ciit/fa14-bse-1202/isb,hum110,1,1,7,8,7,1,7,7,20,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.93
ciit/fa14-bse-1204/isb,csc101,1,10,6,6,1,5,1,2,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.51
ciit/fa14-bse-1204/isb,eee121,1,8,7,7,5,10,4,3,17,33,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.82
ciit/fa14-bse-1204/isb,hum100,10,5,8,10,6,5,2,9,18,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.29
ciit/fa14-bse-1204/isb,hum110,10,7,9,7,2,10,6,9,24,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.79
ciit/fa14-bse-1267/isb,csc101,6,5,10,2,2,6,4,10,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa14-bse-1267/isb,eee121,1,3,1,6,7,1,2,9,21,47,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.29
ciit/fa14-bse-1267/isb,hum100,7,10,2,9,9,9,3,9,18,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.69
ciit/fa14-bse-1267/isb,hum110,7,8,3,5,10,5,3,8,21,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.9
ciit/fa14-bse-1306/isb,csc101,8,5,5,5,10,7,9,9,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa14-bse-1306/isb,eee121,1,10,4,4,1,9,6,9,21,36,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.15
ciit/fa14-bse-1306/isb,hum100,2,8,9,4,7,4,8,7,18,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.62
ciit/fa14-bse-1306/isb,hum110,6,4,3,4,5,9,9,6,24,46,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.95
ciit/fa14-bse-1307/isb,csc101,7,6,5,4,4,8,1,7,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.2
ciit/fa14-bse-1307/isb,eee121,8,4,1,7,1,9,6,2,22,31,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.07
ciit/fa14-bse-1307/isb,hum100,2,7,6,3,2,1,3,8,18,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.88
ciit/fa14-bse-1307/isb,hum110,3,5,1,9,6,1,9,4,15,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.23
ciit/fa14-bse-1313/isb,csc101,10,4,7,7,7,10,6,9,16,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa14-bse-1313/isb,eee121,1,10,2,9,3,7,8,4,17,26,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.73
ciit/fa14-bse-1313/isb,hum100,4,1,2,10,10,10,9,5,17,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.79
ciit/fa14-bse-1313/isb,hum110,9,4,9,6,9,10,2,2,23,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.54
ciit/fa14-bse-1345/isb,csc101,6,4,2,9,4,7,2,7,15,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.44
ciit/fa14-bse-1345/isb,eee121,2,3,4,1,8,4,3,10,19,47,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.58
ciit/fa14-bse-1345/isb,hum100,5,2,10,10,1,6,6,8,19,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.21
ciit/fa14-bse-1345/isb,hum110,5,4,7,6,3,3,2,2,21,37,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.58
ciit/fa14-bse-1403/isb,csc101,2,8,3,6,6,10,5,10,19,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.37
ciit/fa14-bse-1403/isb,eee121,5,6,10,3,8,10,8,7,16,26,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.67
ciit/fa14-bse-1403/isb,hum100,4,5,1,9,3,8,5,9,18,46,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.83
ciit/fa14-bse-1403/isb,hum110,1,8,8,7,6,3,5,3,18,38,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.41
ciit/fa14-bse-1456/isb,csc101,5,5,7,5,7,9,8,9,24,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/fa14-bse-1456/isb,eee121,7,3,2,8,6,7,5,2,20,32,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.75
ciit/fa14-bse-1456/isb,hum100,8,8,5,5,7,4,6,5,21,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.46
ciit/fa14-bse-1456/isb,hum110,6,6,3,9,3,7,7,10,21,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.29
ciit/fa14-bse-1472/isb,csc101,8,8,4,10,1,8,6,4,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa14-bse-1472/isb,eee121,2,3,7,3,9,10,5,9,15,28,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.63
ciit/fa14-bse-1472/isb,hum100,9,10,10,3,5,8,9,4,15,38,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.25
ciit/fa14-bse-1472/isb,hum110,10,10,8,6,6,10,7,10,23,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.94
ciit/fa14-bse-1513/isb,csc101,6,1,1,6,5,2,7,2,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa14-bse-1513/isb,eee121,2,7,2,8,7,7,2,1,23,26,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.96
ciit/fa14-bse-1513/isb,hum100,6,5,9,9,8,10,6,7,17,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.71
ciit/fa14-bse-1513/isb,hum110,4,3,2,4,8,7,9,1,25,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.4
ciit/fa14-bse-1545/isb,csc101,4,9,5,9,1,8,9,1,21,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa14-bse-1545/isb,eee121,8,4,7,10,2,3,5,8,20,32,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.8
ciit/fa14-bse-1545/isb,hum100,10,7,9,4,10,4,1,4,18,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.64
ciit/fa14-bse-1545/isb,hum110,3,8,1,4,3,3,3,3,21,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.89
ciit/fa14-bse-1564/isb,csc101,7,6,10,8,10,7,1,10,16,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa14-bse-1564/isb,eee121,8,8,2,6,9,7,3,4,18,38,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.89
ciit/fa14-bse-1564/isb,hum100,2,7,8,5,4,2,2,2,18,37,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.71
ciit/fa14-bse-1564/isb,hum110,6,4,6,8,1,1,8,7,16,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.09
ciit/fa14-bse-1630/isb,csc101,2,10,5,2,8,10,8,1,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.37
ciit/fa14-bse-1630/isb,eee121,10,7,9,5,7,3,6,5,17,42,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.83
ciit/fa14-bse-1630/isb,hum100,4,2,8,2,9,1,3,4,24,37,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.31
ciit/fa14-bse-1630/isb,hum110,9,6,6,10,6,6,2,7,22,37,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.63
ciit/fa14-bse-1650/isb,csc101,5,8,3,1,1,3,1,10,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa14-bse-1650/isb,eee121,7,9,6,6,3,2,8,5,22,30,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.4
ciit/fa14-bse-1650/isb,hum100,2,3,6,5,3,4,6,8,23,25,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.93
ciit/fa14-bse-1650/isb,hum110,9,5,8,7,8,8,10,9,21,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.27
ciit/fa14-bse-1657/isb,csc101,3,8,9,9,9,1,8,8,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/fa14-bse-1657/isb,eee121,6,7,3,2,9,1,1,6,24,30,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.61
ciit/fa14-bse-1657/isb,hum100,2,5,9,3,4,10,3,7,25,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,3
ciit/fa14-bse-1657/isb,hum110,7,9,6,3,9,9,2,6,23,30,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.33
ciit/fa14-bse-1659/isb,csc101,10,10,7,10,3,5,1,10,22,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa14-bse-1659/isb,eee121,8,5,7,7,7,5,2,2,15,37,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.27
ciit/fa14-bse-1659/isb,hum100,6,4,7,4,9,9,7,5,24,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.78
ciit/fa14-bse-1659/isb,hum110,2,10,2,10,4,7,10,4,18,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.72
ciit/fa14-bse-1674/isb,csc101,7,6,2,5,3,6,4,9,22,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa14-bse-1674/isb,eee121,6,1,10,2,1,10,4,3,20,34,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.13
ciit/fa14-bse-1674/isb,hum100,9,8,5,2,8,8,5,6,17,34,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.19
ciit/fa14-bse-1674/isb,hum110,2,4,1,10,8,6,5,7,15,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.15
ciit/fa14-bse-1720/isb,csc101,5,10,8,10,4,3,9,10,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa14-bse-1720/isb,eee121,4,5,2,10,5,3,1,9,19,27,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.12
ciit/fa14-bse-1720/isb,hum100,10,10,8,9,6,8,3,7,22,25,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.51
ciit/fa14-bse-1720/isb,hum110,5,6,4,10,9,6,6,10,19,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.5
ciit/fa14-bse-1781/isb,csc101,4,8,4,4,6,7,9,8,22,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.28
ciit/fa14-bse-1781/isb,eee121,6,4,7,9,3,1,3,2,19,39,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.51
ciit/fa14-bse-1781/isb,hum100,8,10,2,2,4,5,8,3,25,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.37
ciit/fa14-bse-1781/isb,hum110,8,6,9,8,5,9,8,3,23,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.85
ciit/fa14-bse-1822/isb,csc101,5,10,2,9,8,2,6,1,21,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa14-bse-1822/isb,eee121,6,1,7,4,5,3,4,10,20,39,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.06
ciit/fa14-bse-1822/isb,hum100,9,5,6,2,8,3,6,8,21,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.4
ciit/fa14-bse-1822/isb,hum110,10,3,1,6,4,4,2,9,15,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.58
ciit/fa14-bse-1825/isb,csc101,9,5,6,3,2,10,9,1,16,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa14-bse-1825/isb,eee121,1,4,8,2,4,2,5,6,21,28,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.37
ciit/fa14-bse-1825/isb,hum100,4,1,7,10,8,10,5,3,19,34,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.92
ciit/fa14-bse-1825/isb,hum110,2,10,6,8,2,3,9,2,18,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.07
ciit/fa14-bse-1847/isb,csc101,10,4,3,5,8,7,5,6,20,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa14-bse-1847/isb,eee121,9,10,2,4,6,7,2,2,19,47,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.06
ciit/fa14-bse-1847/isb,hum100,9,3,10,6,4,4,5,3,16,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.35
ciit/fa14-bse-1847/isb,hum110,8,8,4,1,10,5,6,1,21,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.46
ciit/fa14-bse-1878/isb,csc101,10,10,6,3,2,1,5,6,22,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/fa14-bse-1878/isb,eee121,5,3,5,4,10,3,8,6,17,38,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.89
ciit/fa14-bse-1878/isb,hum100,8,2,6,5,4,7,9,3,17,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.97
ciit/fa14-bse-1878/isb,hum110,1,3,2,2,7,10,10,2,25,30,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.5
ciit/fa14-bse-1886/isb,csc101,6,7,6,5,4,5,6,5,15,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa14-bse-1886/isb,eee121,9,6,8,2,1,5,1,2,22,25,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.08
ciit/fa14-bse-1886/isb,hum100,3,8,9,4,1,6,4,9,22,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.65
ciit/fa14-bse-1886/isb,hum110,8,6,10,8,9,8,9,5,23,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.87
ciit/fa14-bse-1945/isb,csc101,1,6,1,6,5,10,9,6,23,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.43
ciit/fa14-bse-1945/isb,eee121,7,2,5,8,4,10,2,10,16,31,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.61
ciit/fa14-bse-1945/isb,hum100,5,10,9,8,1,2,4,10,19,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.99
ciit/fa14-bse-1945/isb,hum110,6,9,1,3,10,6,10,2,15,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.08
ciit/fa14-bse-1952/isb,csc101,7,3,8,4,3,1,5,3,16,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa14-bse-1952/isb,eee121,2,8,6,9,6,1,6,8,22,32,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.19
ciit/fa14-bse-1952/isb,hum100,6,10,1,6,10,1,4,3,16,32,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.52
ciit/fa14-bse-1952/isb,hum110,5,9,10,4,2,6,10,10,22,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.23
ciit/fa14-bse-2008/isb,csc101,6,1,8,6,3,3,10,8,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa14-bse-2008/isb,eee121,7,2,5,5,10,3,5,9,21,28,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.63
ciit/fa14-bse-2008/isb,hum100,5,3,5,1,5,2,2,1,23,34,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.37
ciit/fa14-bse-2008/isb,hum110,4,3,3,9,5,10,5,5,20,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.25
ciit/fa14-bse-201/isb,csc101,2,5,3,2,2,3,9,5,16,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.22
ciit/fa14-bse-201/isb,eee121,8,3,9,2,2,7,2,8,16,45,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.9
ciit/fa14-bse-201/isb,hum100,1,10,10,2,3,7,4,4,15,25,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.27
ciit/fa14-bse-201/isb,hum110,10,8,9,6,2,3,3,10,25,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.07
ciit/fa14-bse-2041/isb,csc101,2,7,8,6,2,2,9,4,18,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa14-bse-2041/isb,eee121,10,5,4,5,3,2,1,9,17,34,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.46
ciit/fa14-bse-2041/isb,hum100,4,1,5,10,6,3,1,1,23,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.23
ciit/fa14-bse-2041/isb,hum110,8,6,8,7,10,2,8,3,18,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.91
ciit/fa14-bse-2052/isb,csc101,2,1,5,5,8,1,4,7,17,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.38
ciit/fa14-bse-2052/isb,eee121,7,8,8,8,9,7,8,6,18,25,NULL,NULL,NULL,NULL,NULL,NULL,eee,3
ciit/fa14-bse-2052/isb,hum100,6,9,8,1,2,3,7,8,20,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.58
ciit/fa14-bse-2052/isb,hum110,5,6,9,6,4,5,6,6,19,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.95
ciit/fa14-bse-2082/isb,csc101,10,5,2,5,8,8,9,3,16,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/fa14-bse-2082/isb,eee121,9,6,6,6,3,3,9,5,17,41,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.9
ciit/fa14-bse-2082/isb,hum100,10,6,4,8,4,7,2,6,24,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.85
ciit/fa14-bse-2082/isb,hum110,2,3,9,4,4,5,6,8,25,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.23
ciit/fa14-bse-2104/isb,csc101,2,5,4,4,4,1,8,9,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa14-bse-2104/isb,eee121,5,1,8,6,1,1,9,4,18,36,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.29
ciit/fa14-bse-2104/isb,hum100,5,3,1,5,2,3,6,9,17,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.23
ciit/fa14-bse-2104/isb,hum110,10,8,5,5,2,8,8,9,21,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.92
ciit/fa14-bse-2117/isb,csc101,3,2,6,6,9,10,7,6,21,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/fa14-bse-2117/isb,eee121,5,9,8,7,10,3,1,6,24,47,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.09
ciit/fa14-bse-2117/isb,hum100,3,9,4,10,6,5,6,3,16,32,NULL,NULL,NULL,NULL,NULL,NULL,hum,3
ciit/fa14-bse-2117/isb,hum110,10,2,4,9,5,1,7,1,22,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.25
ciit/fa14-bse-2125/isb,csc101,7,3,2,10,8,5,4,10,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa14-bse-2125/isb,eee121,1,1,5,8,4,2,8,9,20,27,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.4
ciit/fa14-bse-2125/isb,hum100,8,5,7,4,6,8,2,6,24,32,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.27
ciit/fa14-bse-2125/isb,hum110,7,1,6,6,3,2,3,1,19,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.77
ciit/fa14-bse-2133/isb,csc101,10,8,10,3,4,2,2,10,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.41
ciit/fa14-bse-2133/isb,eee121,5,7,6,9,2,3,4,9,22,42,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.64
ciit/fa14-bse-2133/isb,hum100,3,6,5,6,5,5,10,10,22,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.66
ciit/fa14-bse-2133/isb,hum110,8,3,5,5,1,1,1,7,16,46,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.56
ciit/fa14-bse-2137/isb,csc101,8,8,10,7,8,1,8,10,15,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.16
ciit/fa14-bse-2137/isb,eee121,8,7,1,7,10,7,2,3,17,33,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.38
ciit/fa14-bse-2137/isb,hum100,8,2,5,2,7,9,2,3,18,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.41
ciit/fa14-bse-2137/isb,hum110,9,10,1,6,10,3,1,1,15,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.13
ciit/fa14-bse-2180/isb,csc101,7,10,1,9,1,7,2,5,15,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa14-bse-2180/isb,eee121,9,6,3,10,5,2,8,5,18,25,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.75
ciit/fa14-bse-2180/isb,hum100,8,4,2,4,6,2,2,8,16,32,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.09
ciit/fa14-bse-2180/isb,hum110,8,4,5,3,8,5,7,6,16,43,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.92
ciit/fa14-bse-219/isb,csc101,10,3,7,5,8,6,6,1,15,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/fa14-bse-219/isb,eee121,3,9,9,4,2,7,10,5,25,32,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.19
ciit/fa14-bse-219/isb,hum100,2,7,10,6,4,3,4,4,15,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.45
ciit/fa14-bse-219/isb,hum110,6,7,1,6,5,2,2,6,18,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.14
ciit/fa14-bse-2191/isb,csc101,7,6,6,3,1,2,8,6,21,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa14-bse-2191/isb,eee121,2,5,1,5,4,1,4,7,22,30,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.78
ciit/fa14-bse-2191/isb,hum100,7,2,7,9,6,2,8,8,15,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.4
ciit/fa14-bse-2191/isb,hum110,9,3,7,10,7,9,5,4,22,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.62
ciit/fa14-bse-2206/isb,csc101,2,10,2,4,2,10,7,2,25,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa14-bse-2206/isb,eee121,4,1,9,3,8,3,2,7,21,46,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.54
ciit/fa14-bse-2206/isb,hum100,9,4,10,10,5,4,3,2,17,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.4
ciit/fa14-bse-2206/isb,hum110,5,3,7,1,6,6,5,3,25,43,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.33
ciit/fa14-bse-2226/isb,csc101,8,2,2,1,9,4,8,10,19,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.11
ciit/fa14-bse-2226/isb,eee121,10,1,6,4,4,6,6,6,15,45,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.42
ciit/fa14-bse-2226/isb,hum100,3,10,9,2,2,3,10,7,15,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.87
